行号	实体id	需要哪个官方表的哪一列/公式	我们这边的来源(文件:行 或 "空")	判据
4851	tbl:Skill(150 id)|id=121	skills.txt:charclass → 本项目职业编号（CLASS_ORDER）; SkillDesc.txt:SkillPage（经 skills.txt:skilldesc 关联）; skills.txt:skill; skills.txt:Id; skills.txt:reqlevel; skills.txt:maxlvl; skills.txt:reqskill1 → 本项目技能编号（0=无）; skills.txt:skpoints; skills.txt:mana; skills.txt:lvlmana; rnd((skills.txt:MinDam + EMin) × 2^HitShift ÷ 256); rnd((skills.txt:MaxDam + EMax) × 2^HitShift ÷ 256); skills.txt:MinDam; skills.txt:MaxDam; skills.txt:EMin; skills.txt:EMax; skills.txt:MinLevDam1; skills.txt:MinLevDam2; skills.txt:MinLevDam3; skills.txt:MinLevDam4; skills.txt:MinLevDam5; skills.txt:MaxLevDam1; skills.txt:MaxLevDam2; skills.txt:MaxLevDam3; skills.txt:MaxLevDam4; skills.txt:MaxLevDam5; skills.txt:EMinLev1; skills.txt:EMinLev2; skills.txt:EMinLev3; skills.txt:EMinLev4; skills.txt:EMinLev5; skills.txt:EMaxLev1; skills.txt:EMaxLev2; skills.txt:EMaxLev3; skills.txt:EMaxLev4; skills.txt:EMaxLev5; skills.txt:HitShift; skills.txt:EType（空且有伤害 ⇒ phys）; skills.txt:passive; skills.txt:srvmissile（空 ⇒ cltmissile）; 按官方 EType/mana/lvlmana/reqlevel 拼装	client/Assets/StreamingAssets/Table/Skill.tsv:122	公式求值相等
4852	tbl:Skill(150 id)|id=122	skills.txt:charclass → 本项目职业编号（CLASS_ORDER）; SkillDesc.txt:SkillPage（经 skills.txt:skilldesc 关联）; skills.txt:skill; skills.txt:Id; skills.txt:reqlevel; skills.txt:maxlvl; skills.txt:reqskill1 → 本项目技能编号（0=无）; skills.txt:skpoints; skills.txt:mana; skills.txt:lvlmana; rnd((skills.txt:MinDam + EMin) × 2^HitShift ÷ 256); rnd((skills.txt:MaxDam + EMax) × 2^HitShift ÷ 256); skills.txt:MinDam; skills.txt:MaxDam; skills.txt:EMin; skills.txt:EMax; skills.txt:MinLevDam1; skills.txt:MinLevDam2; skills.txt:MinLevDam3; skills.txt:MinLevDam4; skills.txt:MinLevDam5; skills.txt:MaxLevDam1; skills.txt:MaxLevDam2; skills.txt:MaxLevDam3; skills.txt:MaxLevDam4; skills.txt:MaxLevDam5; skills.txt:EMinLev1; skills.txt:EMinLev2; skills.txt:EMinLev3; skills.txt:EMinLev4; skills.txt:EMinLev5; skills.txt:EMaxLev1; skills.txt:EMaxLev2; skills.txt:EMaxLev3; skills.txt:EMaxLev4; skills.txt:EMaxLev5; skills.txt:HitShift; skills.txt:EType（空且有伤害 ⇒ phys）; skills.txt:passive; skills.txt:srvmissile（空 ⇒ cltmissile）; 按官方 EType/mana/lvlmana/reqlevel 拼装	client/Assets/StreamingAssets/Table/Skill.tsv:123	公式求值相等
4853	tbl:Skill(150 id)|id=123	skills.txt:charclass → 本项目职业编号（CLASS_ORDER）; SkillDesc.txt:SkillPage（经 skills.txt:skilldesc 关联）; skills.txt:skill; skills.txt:Id; skills.txt:reqlevel; skills.txt:maxlvl; skills.txt:reqskill1 → 本项目技能编号（0=无）; skills.txt:skpoints; skills.txt:mana; skills.txt:lvlmana; rnd((skills.txt:MinDam + EMin) × 2^HitShift ÷ 256); rnd((skills.txt:MaxDam + EMax) × 2^HitShift ÷ 256); skills.txt:MinDam; skills.txt:MaxDam; skills.txt:EMin; skills.txt:EMax; skills.txt:MinLevDam1; skills.txt:MinLevDam2; skills.txt:MinLevDam3; skills.txt:MinLevDam4; skills.txt:MinLevDam5; skills.txt:MaxLevDam1; skills.txt:MaxLevDam2; skills.txt:MaxLevDam3; skills.txt:MaxLevDam4; skills.txt:MaxLevDam5; skills.txt:EMinLev1; skills.txt:EMinLev2; skills.txt:EMinLev3; skills.txt:EMinLev4; skills.txt:EMinLev5; skills.txt:EMaxLev1; skills.txt:EMaxLev2; skills.txt:EMaxLev3; skills.txt:EMaxLev4; skills.txt:EMaxLev5; skills.txt:HitShift; skills.txt:EType（空且有伤害 ⇒ phys）; skills.txt:passive; skills.txt:srvmissile（空 ⇒ cltmissile）; 按官方 EType/mana/lvlmana/reqlevel 拼装	client/Assets/StreamingAssets/Table/Skill.tsv:124	公式求值相等
4854	tbl:Skill(150 id)|id=124	skills.txt:charclass → 本项目职业编号（CLASS_ORDER）; SkillDesc.txt:SkillPage（经 skills.txt:skilldesc 关联）; skills.txt:skill; skills.txt:Id; skills.txt:reqlevel; skills.txt:maxlvl; skills.txt:reqskill1 → 本项目技能编号（0=无）; skills.txt:skpoints; skills.txt:mana; skills.txt:lvlmana; rnd((skills.txt:MinDam + EMin) × 2^HitShift ÷ 256); rnd((skills.txt:MaxDam + EMax) × 2^HitShift ÷ 256); skills.txt:MinDam; skills.txt:MaxDam; skills.txt:EMin; skills.txt:EMax; skills.txt:MinLevDam1; skills.txt:MinLevDam2; skills.txt:MinLevDam3; skills.txt:MinLevDam4; skills.txt:MinLevDam5; skills.txt:MaxLevDam1; skills.txt:MaxLevDam2; skills.txt:MaxLevDam3; skills.txt:MaxLevDam4; skills.txt:MaxLevDam5; skills.txt:EMinLev1; skills.txt:EMinLev2; skills.txt:EMinLev3; skills.txt:EMinLev4; skills.txt:EMinLev5; skills.txt:EMaxLev1; skills.txt:EMaxLev2; skills.txt:EMaxLev3; skills.txt:EMaxLev4; skills.txt:EMaxLev5; skills.txt:HitShift; skills.txt:EType（空且有伤害 ⇒ phys）; skills.txt:passive; skills.txt:srvmissile（空 ⇒ cltmissile）; 按官方 EType/mana/lvlmana/reqlevel 拼装	client/Assets/StreamingAssets/Table/Skill.tsv:125	公式求值相等
4855	tbl:Skill(150 id)|id=125	skills.txt:charclass → 本项目职业编号（CLASS_ORDER）; SkillDesc.txt:SkillPage（经 skills.txt:skilldesc 关联）; skills.txt:skill; skills.txt:Id; skills.txt:reqlevel; skills.txt:maxlvl; skills.txt:reqskill1 → 本项目技能编号（0=无）; skills.txt:skpoints; skills.txt:mana; skills.txt:lvlmana; rnd((skills.txt:MinDam + EMin) × 2^HitShift ÷ 256); rnd((skills.txt:MaxDam + EMax) × 2^HitShift ÷ 256); skills.txt:MinDam; skills.txt:MaxDam; skills.txt:EMin; skills.txt:EMax; skills.txt:MinLevDam1; skills.txt:MinLevDam2; skills.txt:MinLevDam3; skills.txt:MinLevDam4; skills.txt:MinLevDam5; skills.txt:MaxLevDam1; skills.txt:MaxLevDam2; skills.txt:MaxLevDam3; skills.txt:MaxLevDam4; skills.txt:MaxLevDam5; skills.txt:EMinLev1; skills.txt:EMinLev2; skills.txt:EMinLev3; skills.txt:EMinLev4; skills.txt:EMinLev5; skills.txt:EMaxLev1; skills.txt:EMaxLev2; skills.txt:EMaxLev3; skills.txt:EMaxLev4; skills.txt:EMaxLev5; skills.txt:HitShift; skills.txt:EType（空且有伤害 ⇒ phys）; skills.txt:passive; skills.txt:srvmissile（空 ⇒ cltmissile）; 按官方 EType/mana/lvlmana/reqlevel 拼装	client/Assets/StreamingAssets/Table/Skill.tsv:126	公式求值相等
4856	tbl:Skill(150 id)|id=126	skills.txt:charclass → 本项目职业编号（CLASS_ORDER）; SkillDesc.txt:SkillPage（经 skills.txt:skilldesc 关联）; skills.txt:skill; skills.txt:Id; skills.txt:reqlevel; skills.txt:maxlvl; skills.txt:reqskill1 → 本项目技能编号（0=无）; skills.txt:skpoints; skills.txt:mana; skills.txt:lvlmana; rnd((skills.txt:MinDam + EMin) × 2^HitShift ÷ 256); rnd((skills.txt:MaxDam + EMax) × 2^HitShift ÷ 256); skills.txt:MinDam; skills.txt:MaxDam; skills.txt:EMin; skills.txt:EMax; skills.txt:MinLevDam1; skills.txt:MinLevDam2; skills.txt:MinLevDam3; skills.txt:MinLevDam4; skills.txt:MinLevDam5; skills.txt:MaxLevDam1; skills.txt:MaxLevDam2; skills.txt:MaxLevDam3; skills.txt:MaxLevDam4; skills.txt:MaxLevDam5; skills.txt:EMinLev1; skills.txt:EMinLev2; skills.txt:EMinLev3; skills.txt:EMinLev4; skills.txt:EMinLev5; skills.txt:EMaxLev1; skills.txt:EMaxLev2; skills.txt:EMaxLev3; skills.txt:EMaxLev4; skills.txt:EMaxLev5; skills.txt:HitShift; skills.txt:EType（空且有伤害 ⇒ phys）; skills.txt:passive; skills.txt:srvmissile（空 ⇒ cltmissile）; 按官方 EType/mana/lvlmana/reqlevel 拼装	client/Assets/StreamingAssets/Table/Skill.tsv:127	公式求值相等
4857	tbl:Skill(150 id)|id=127	skills.txt:charclass → 本项目职业编号（CLASS_ORDER）; SkillDesc.txt:SkillPage（经 skills.txt:skilldesc 关联）; skills.txt:skill; skills.txt:Id; skills.txt:reqlevel; skills.txt:maxlvl; skills.txt:reqskill1 → 本项目技能编号（0=无）; skills.txt:skpoints; skills.txt:mana; skills.txt:lvlmana; rnd((skills.txt:MinDam + EMin) × 2^HitShift ÷ 256); rnd((skills.txt:MaxDam + EMax) × 2^HitShift ÷ 256); skills.txt:MinDam; skills.txt:MaxDam; skills.txt:EMin; skills.txt:EMax; skills.txt:MinLevDam1; skills.txt:MinLevDam2; skills.txt:MinLevDam3; skills.txt:MinLevDam4; skills.txt:MinLevDam5; skills.txt:MaxLevDam1; skills.txt:MaxLevDam2; skills.txt:MaxLevDam3; skills.txt:MaxLevDam4; skills.txt:MaxLevDam5; skills.txt:EMinLev1; skills.txt:EMinLev2; skills.txt:EMinLev3; skills.txt:EMinLev4; skills.txt:EMinLev5; skills.txt:EMaxLev1; skills.txt:EMaxLev2; skills.txt:EMaxLev3; skills.txt:EMaxLev4; skills.txt:EMaxLev5; skills.txt:HitShift; skills.txt:EType（空且有伤害 ⇒ phys）; skills.txt:passive; skills.txt:srvmissile（空 ⇒ cltmissile）; 按官方 EType/mana/lvlmana/reqlevel 拼装	client/Assets/StreamingAssets/Table/Skill.tsv:128	公式求值相等
4858	tbl:Skill(150 id)|id=128	skills.txt:charclass → 本项目职业编号（CLASS_ORDER）; SkillDesc.txt:SkillPage（经 skills.txt:skilldesc 关联）; skills.txt:skill; skills.txt:Id; skills.txt:reqlevel; skills.txt:maxlvl; skills.txt:reqskill1 → 本项目技能编号（0=无）; skills.txt:skpoints; skills.txt:mana; skills.txt:lvlmana; rnd((skills.txt:MinDam + EMin) × 2^HitShift ÷ 256); rnd((skills.txt:MaxDam + EMax) × 2^HitShift ÷ 256); skills.txt:MinDam; skills.txt:MaxDam; skills.txt:EMin; skills.txt:EMax; skills.txt:MinLevDam1; skills.txt:MinLevDam2; skills.txt:MinLevDam3; skills.txt:MinLevDam4; skills.txt:MinLevDam5; skills.txt:MaxLevDam1; skills.txt:MaxLevDam2; skills.txt:MaxLevDam3; skills.txt:MaxLevDam4; skills.txt:MaxLevDam5; skills.txt:EMinLev1; skills.txt:EMinLev2; skills.txt:EMinLev3; skills.txt:EMinLev4; skills.txt:EMinLev5; skills.txt:EMaxLev1; skills.txt:EMaxLev2; skills.txt:EMaxLev3; skills.txt:EMaxLev4; skills.txt:EMaxLev5; skills.txt:HitShift; skills.txt:EType（空且有伤害 ⇒ phys）; skills.txt:passive; skills.txt:srvmissile（空 ⇒ cltmissile）; 按官方 EType/mana/lvlmana/reqlevel 拼装	client/Assets/StreamingAssets/Table/Skill.tsv:129	公式求值相等
4859	tbl:Skill(150 id)|id=129	skills.txt:charclass → 本项目职业编号（CLASS_ORDER）; SkillDesc.txt:SkillPage（经 skills.txt:skilldesc 关联）; skills.txt:skill; skills.txt:Id; skills.txt:reqlevel; skills.txt:maxlvl; skills.txt:reqskill1 → 本项目技能编号（0=无）; skills.txt:skpoints; skills.txt:mana; skills.txt:lvlmana; rnd((skills.txt:MinDam + EMin) × 2^HitShift ÷ 256); rnd((skills.txt:MaxDam + EMax) × 2^HitShift ÷ 256); skills.txt:MinDam; skills.txt:MaxDam; skills.txt:EMin; skills.txt:EMax; skills.txt:MinLevDam1; skills.txt:MinLevDam2; skills.txt:MinLevDam3; skills.txt:MinLevDam4; skills.txt:MinLevDam5; skills.txt:MaxLevDam1; skills.txt:MaxLevDam2; skills.txt:MaxLevDam3; skills.txt:MaxLevDam4; skills.txt:MaxLevDam5; skills.txt:EMinLev1; skills.txt:EMinLev2; skills.txt:EMinLev3; skills.txt:EMinLev4; skills.txt:EMinLev5; skills.txt:EMaxLev1; skills.txt:EMaxLev2; skills.txt:EMaxLev3; skills.txt:EMaxLev4; skills.txt:EMaxLev5; skills.txt:HitShift; skills.txt:EType（空且有伤害 ⇒ phys）; skills.txt:passive; skills.txt:srvmissile（空 ⇒ cltmissile）; 按官方 EType/mana/lvlmana/reqlevel 拼装	client/Assets/StreamingAssets/Table/Skill.tsv:130	公式求值相等
4860	tbl:Skill(150 id)|id=130	skills.txt:charclass → 本项目职业编号（CLASS_ORDER）; SkillDesc.txt:SkillPage（经 skills.txt:skilldesc 关联）; skills.txt:skill; skills.txt:Id; skills.txt:reqlevel; skills.txt:maxlvl; skills.txt:reqskill1 → 本项目技能编号（0=无）; skills.txt:skpoints; skills.txt:mana; skills.txt:lvlmana; rnd((skills.txt:MinDam + EMin) × 2^HitShift ÷ 256); rnd((skills.txt:MaxDam + EMax) × 2^HitShift ÷ 256); skills.txt:MinDam; skills.txt:MaxDam; skills.txt:EMin; skills.txt:EMax; skills.txt:MinLevDam1; skills.txt:MinLevDam2; skills.txt:MinLevDam3; skills.txt:MinLevDam4; skills.txt:MinLevDam5; skills.txt:MaxLevDam1; skills.txt:MaxLevDam2; skills.txt:MaxLevDam3; skills.txt:MaxLevDam4; skills.txt:MaxLevDam5; skills.txt:EMinLev1; skills.txt:EMinLev2; skills.txt:EMinLev3; skills.txt:EMinLev4; skills.txt:EMinLev5; skills.txt:EMaxLev1; skills.txt:EMaxLev2; skills.txt:EMaxLev3; skills.txt:EMaxLev4; skills.txt:EMaxLev5; skills.txt:HitShift; skills.txt:EType（空且有伤害 ⇒ phys）; skills.txt:passive; skills.txt:srvmissile（空 ⇒ cltmissile）; 按官方 EType/mana/lvlmana/reqlevel 拼装	client/Assets/StreamingAssets/Table/Skill.tsv:131	公式求值相等
4861	tbl:Skill(150 id)|id=131	skills.txt:charclass → 本项目职业编号（CLASS_ORDER）; SkillDesc.txt:SkillPage（经 skills.txt:skilldesc 关联）; skills.txt:skill; skills.txt:Id; skills.txt:reqlevel; skills.txt:maxlvl; skills.txt:reqskill1 → 本项目技能编号（0=无）; skills.txt:skpoints; skills.txt:mana; skills.txt:lvlmana; rnd((skills.txt:MinDam + EMin) × 2^HitShift ÷ 256); rnd((skills.txt:MaxDam + EMax) × 2^HitShift ÷ 256); skills.txt:MinDam; skills.txt:MaxDam; skills.txt:EMin; skills.txt:EMax; skills.txt:MinLevDam1; skills.txt:MinLevDam2; skills.txt:MinLevDam3; skills.txt:MinLevDam4; skills.txt:MinLevDam5; skills.txt:MaxLevDam1; skills.txt:MaxLevDam2; skills.txt:MaxLevDam3; skills.txt:MaxLevDam4; skills.txt:MaxLevDam5; skills.txt:EMinLev1; skills.txt:EMinLev2; skills.txt:EMinLev3; skills.txt:EMinLev4; skills.txt:EMinLev5; skills.txt:EMaxLev1; skills.txt:EMaxLev2; skills.txt:EMaxLev3; skills.txt:EMaxLev4; skills.txt:EMaxLev5; skills.txt:HitShift; skills.txt:EType（空且有伤害 ⇒ phys）; skills.txt:passive; skills.txt:srvmissile（空 ⇒ cltmissile）; 按官方 EType/mana/lvlmana/reqlevel 拼装	client/Assets/StreamingAssets/Table/Skill.tsv:132	公式求值相等
4862	tbl:Skill(150 id)|id=132	skills.txt:charclass → 本项目职业编号（CLASS_ORDER）; SkillDesc.txt:SkillPage（经 skills.txt:skilldesc 关联）; skills.txt:skill; skills.txt:Id; skills.txt:reqlevel; skills.txt:maxlvl; skills.txt:reqskill1 → 本项目技能编号（0=无）; skills.txt:skpoints; skills.txt:mana; skills.txt:lvlmana; rnd((skills.txt:MinDam + EMin) × 2^HitShift ÷ 256); rnd((skills.txt:MaxDam + EMax) × 2^HitShift ÷ 256); skills.txt:MinDam; skills.txt:MaxDam; skills.txt:EMin; skills.txt:EMax; skills.txt:MinLevDam1; skills.txt:MinLevDam2; skills.txt:MinLevDam3; skills.txt:MinLevDam4; skills.txt:MinLevDam5; skills.txt:MaxLevDam1; skills.txt:MaxLevDam2; skills.txt:MaxLevDam3; skills.txt:MaxLevDam4; skills.txt:MaxLevDam5; skills.txt:EMinLev1; skills.txt:EMinLev2; skills.txt:EMinLev3; skills.txt:EMinLev4; skills.txt:EMinLev5; skills.txt:EMaxLev1; skills.txt:EMaxLev2; skills.txt:EMaxLev3; skills.txt:EMaxLev4; skills.txt:EMaxLev5; skills.txt:HitShift; skills.txt:EType（空且有伤害 ⇒ phys）; skills.txt:passive; skills.txt:srvmissile（空 ⇒ cltmissile）; 按官方 EType/mana/lvlmana/reqlevel 拼装	client/Assets/StreamingAssets/Table/Skill.tsv:133	公式求值相等
4863	tbl:Skill(150 id)|id=133	skills.txt:charclass → 本项目职业编号（CLASS_ORDER）; SkillDesc.txt:SkillPage（经 skills.txt:skilldesc 关联）; skills.txt:skill; skills.txt:Id; skills.txt:reqlevel; skills.txt:maxlvl; skills.txt:reqskill1 → 本项目技能编号（0=无）; skills.txt:skpoints; skills.txt:mana; skills.txt:lvlmana; rnd((skills.txt:MinDam + EMin) × 2^HitShift ÷ 256); rnd((skills.txt:MaxDam + EMax) × 2^HitShift ÷ 256); skills.txt:MinDam; skills.txt:MaxDam; skills.txt:EMin; skills.txt:EMax; skills.txt:MinLevDam1; skills.txt:MinLevDam2; skills.txt:MinLevDam3; skills.txt:MinLevDam4; skills.txt:MinLevDam5; skills.txt:MaxLevDam1; skills.txt:MaxLevDam2; skills.txt:MaxLevDam3; skills.txt:MaxLevDam4; skills.txt:MaxLevDam5; skills.txt:EMinLev1; skills.txt:EMinLev2; skills.txt:EMinLev3; skills.txt:EMinLev4; skills.txt:EMinLev5; skills.txt:EMaxLev1; skills.txt:EMaxLev2; skills.txt:EMaxLev3; skills.txt:EMaxLev4; skills.txt:EMaxLev5; skills.txt:HitShift; skills.txt:EType（空且有伤害 ⇒ phys）; skills.txt:passive; skills.txt:srvmissile（空 ⇒ cltmissile）; 按官方 EType/mana/lvlmana/reqlevel 拼装	client/Assets/StreamingAssets/Table/Skill.tsv:134	公式求值相等
4864	tbl:Skill(150 id)|id=134	skills.txt:charclass → 本项目职业编号（CLASS_ORDER）; SkillDesc.txt:SkillPage（经 skills.txt:skilldesc 关联）; skills.txt:skill; skills.txt:Id; skills.txt:reqlevel; skills.txt:maxlvl; skills.txt:reqskill1 → 本项目技能编号（0=无）; skills.txt:skpoints; skills.txt:mana; skills.txt:lvlmana; rnd((skills.txt:MinDam + EMin) × 2^HitShift ÷ 256); rnd((skills.txt:MaxDam + EMax) × 2^HitShift ÷ 256); skills.txt:MinDam; skills.txt:MaxDam; skills.txt:EMin; skills.txt:EMax; skills.txt:MinLevDam1; skills.txt:MinLevDam2; skills.txt:MinLevDam3; skills.txt:MinLevDam4; skills.txt:MinLevDam5; skills.txt:MaxLevDam1; skills.txt:MaxLevDam2; skills.txt:MaxLevDam3; skills.txt:MaxLevDam4; skills.txt:MaxLevDam5; skills.txt:EMinLev1; skills.txt:EMinLev2; skills.txt:EMinLev3; skills.txt:EMinLev4; skills.txt:EMinLev5; skills.txt:EMaxLev1; skills.txt:EMaxLev2; skills.txt:EMaxLev3; skills.txt:EMaxLev4; skills.txt:EMaxLev5; skills.txt:HitShift; skills.txt:EType（空且有伤害 ⇒ phys）; skills.txt:passive; skills.txt:srvmissile（空 ⇒ cltmissile）; 按官方 EType/mana/lvlmana/reqlevel 拼装	client/Assets/StreamingAssets/Table/Skill.tsv:135	公式求值相等
4865	tbl:Skill(150 id)|id=135	skills.txt:charclass → 本项目职业编号（CLASS_ORDER）; SkillDesc.txt:SkillPage（经 skills.txt:skilldesc 关联）; skills.txt:skill; skills.txt:Id; skills.txt:reqlevel; skills.txt:maxlvl; skills.txt:reqskill1 → 本项目技能编号（0=无）; skills.txt:skpoints; skills.txt:mana; skills.txt:lvlmana; rnd((skills.txt:MinDam + EMin) × 2^HitShift ÷ 256); rnd((skills.txt:MaxDam + EMax) × 2^HitShift ÷ 256); skills.txt:MinDam; skills.txt:MaxDam; skills.txt:EMin; skills.txt:EMax; skills.txt:MinLevDam1; skills.txt:MinLevDam2; skills.txt:MinLevDam3; skills.txt:MinLevDam4; skills.txt:MinLevDam5; skills.txt:MaxLevDam1; skills.txt:MaxLevDam2; skills.txt:MaxLevDam3; skills.txt:MaxLevDam4; skills.txt:MaxLevDam5; skills.txt:EMinLev1; skills.txt:EMinLev2; skills.txt:EMinLev3; skills.txt:EMinLev4; skills.txt:EMinLev5; skills.txt:EMaxLev1; skills.txt:EMaxLev2; skills.txt:EMaxLev3; skills.txt:EMaxLev4; skills.txt:EMaxLev5; skills.txt:HitShift; skills.txt:EType（空且有伤害 ⇒ phys）; skills.txt:passive; skills.txt:srvmissile（空 ⇒ cltmissile）; 按官方 EType/mana/lvlmana/reqlevel 拼装	client/Assets/StreamingAssets/Table/Skill.tsv:136	公式求值相等
4866	tbl:Skill(150 id)|id=136	skills.txt:charclass → 本项目职业编号（CLASS_ORDER）; SkillDesc.txt:SkillPage（经 skills.txt:skilldesc 关联）; skills.txt:skill; skills.txt:Id; skills.txt:reqlevel; skills.txt:maxlvl; skills.txt:reqskill1 → 本项目技能编号（0=无）; skills.txt:skpoints; skills.txt:mana; skills.txt:lvlmana; rnd((skills.txt:MinDam + EMin) × 2^HitShift ÷ 256); rnd((skills.txt:MaxDam + EMax) × 2^HitShift ÷ 256); skills.txt:MinDam; skills.txt:MaxDam; skills.txt:EMin; skills.txt:EMax; skills.txt:MinLevDam1; skills.txt:MinLevDam2; skills.txt:MinLevDam3; skills.txt:MinLevDam4; skills.txt:MinLevDam5; skills.txt:MaxLevDam1; skills.txt:MaxLevDam2; skills.txt:MaxLevDam3; skills.txt:MaxLevDam4; skills.txt:MaxLevDam5; skills.txt:EMinLev1; skills.txt:EMinLev2; skills.txt:EMinLev3; skills.txt:EMinLev4; skills.txt:EMinLev5; skills.txt:EMaxLev1; skills.txt:EMaxLev2; skills.txt:EMaxLev3; skills.txt:EMaxLev4; skills.txt:EMaxLev5; skills.txt:HitShift; skills.txt:EType（空且有伤害 ⇒ phys）; skills.txt:passive; skills.txt:srvmissile（空 ⇒ cltmissile）; 按官方 EType/mana/lvlmana/reqlevel 拼装	client/Assets/StreamingAssets/Table/Skill.tsv:137	公式求值相等
4867	tbl:Skill(150 id)|id=137	skills.txt:charclass → 本项目职业编号（CLASS_ORDER）; SkillDesc.txt:SkillPage（经 skills.txt:skilldesc 关联）; skills.txt:skill; skills.txt:Id; skills.txt:reqlevel; skills.txt:maxlvl; skills.txt:reqskill1 → 本项目技能编号（0=无）; skills.txt:skpoints; skills.txt:mana; skills.txt:lvlmana; rnd((skills.txt:MinDam + EMin) × 2^HitShift ÷ 256); rnd((skills.txt:MaxDam + EMax) × 2^HitShift ÷ 256); skills.txt:MinDam; skills.txt:MaxDam; skills.txt:EMin; skills.txt:EMax; skills.txt:MinLevDam1; skills.txt:MinLevDam2; skills.txt:MinLevDam3; skills.txt:MinLevDam4; skills.txt:MinLevDam5; skills.txt:MaxLevDam1; skills.txt:MaxLevDam2; skills.txt:MaxLevDam3; skills.txt:MaxLevDam4; skills.txt:MaxLevDam5; skills.txt:EMinLev1; skills.txt:EMinLev2; skills.txt:EMinLev3; skills.txt:EMinLev4; skills.txt:EMinLev5; skills.txt:EMaxLev1; skills.txt:EMaxLev2; skills.txt:EMaxLev3; skills.txt:EMaxLev4; skills.txt:EMaxLev5; skills.txt:HitShift; skills.txt:EType（空且有伤害 ⇒ phys）; skills.txt:passive; skills.txt:srvmissile（空 ⇒ cltmissile）; 按官方 EType/mana/lvlmana/reqlevel 拼装	client/Assets/StreamingAssets/Table/Skill.tsv:138	公式求值相等
4868	tbl:Skill(150 id)|id=138	skills.txt:charclass → 本项目职业编号（CLASS_ORDER）; SkillDesc.txt:SkillPage（经 skills.txt:skilldesc 关联）; skills.txt:skill; skills.txt:Id; skills.txt:reqlevel; skills.txt:maxlvl; skills.txt:reqskill1 → 本项目技能编号（0=无）; skills.txt:skpoints; skills.txt:mana; skills.txt:lvlmana; rnd((skills.txt:MinDam + EMin) × 2^HitShift ÷ 256); rnd((skills.txt:MaxDam + EMax) × 2^HitShift ÷ 256); skills.txt:MinDam; skills.txt:MaxDam; skills.txt:EMin; skills.txt:EMax; skills.txt:MinLevDam1; skills.txt:MinLevDam2; skills.txt:MinLevDam3; skills.txt:MinLevDam4; skills.txt:MinLevDam5; skills.txt:MaxLevDam1; skills.txt:MaxLevDam2; skills.txt:MaxLevDam3; skills.txt:MaxLevDam4; skills.txt:MaxLevDam5; skills.txt:EMinLev1; skills.txt:EMinLev2; skills.txt:EMinLev3; skills.txt:EMinLev4; skills.txt:EMinLev5; skills.txt:EMaxLev1; skills.txt:EMaxLev2; skills.txt:EMaxLev3; skills.txt:EMaxLev4; skills.txt:EMaxLev5; skills.txt:HitShift; skills.txt:EType（空且有伤害 ⇒ phys）; skills.txt:passive; skills.txt:srvmissile（空 ⇒ cltmissile）; 按官方 EType/mana/lvlmana/reqlevel 拼装	client/Assets/StreamingAssets/Table/Skill.tsv:139	公式求值相等
