# 实体清单（T0 全量覆盖）—— 脚本产出，⛔ 不许手写
# 口径：每行 = 一个盘上真实实体；`状态数` = 该实体在 策划/状态矩阵.tsv 里展开的行数
# 生成脚本：tools/probes/enumerate/enum_all.py
# 生成时间：见 .ai-tmp/test/t0-red-rows.md（三张 .tsv 按「稳定排序、两次运行逐字节相同」硬要求不写挂钟时刻）
# 维度码表：D1资源 D2几何 D3材质 D4UI D5动画 D6特效 D7音乐 D8音效 D9碰撞 D10逻辑 D11输入 D12流程 S1数值 S2性能 S3设置
# 判据类型：脚本断言 / 参考物比对 / 并排图 / 阻塞(登记)
维度	实体	载体/路径	出处	状态数	判据类型	归属片
D9碰撞	coll:DenOfEvil×CaveFloor	client/Assets/Scripts/Def/Enums.cs	client/Assets/Scripts/Def/Enums.cs:100 (TileKind.CaveFloor) + :119 (AreaId.DenOfEvil)	3	脚本断言	D9碰撞与可行走
D9碰撞	coll:DenOfEvil×CaveWall	client/Assets/Scripts/Def/Enums.cs	client/Assets/Scripts/Def/Enums.cs:100 (TileKind.CaveWall) + :119 (AreaId.DenOfEvil)	3	脚本断言	D9碰撞与可行走
D9碰撞	coll:DenOfEvil×Dirt	client/Assets/Scripts/Def/Enums.cs	client/Assets/Scripts/Def/Enums.cs:100 (TileKind.Dirt) + :119 (AreaId.DenOfEvil)	3	脚本断言	D9碰撞与可行走
D9碰撞	coll:DenOfEvil×Exit	client/Assets/Scripts/Def/Enums.cs	client/Assets/Scripts/Def/Enums.cs:100 (TileKind.Exit) + :119 (AreaId.DenOfEvil)	3	脚本断言	D9碰撞与可行走
D9碰撞	coll:DenOfEvil×Fence	client/Assets/Scripts/Def/Enums.cs	client/Assets/Scripts/Def/Enums.cs:100 (TileKind.Fence) + :119 (AreaId.DenOfEvil)	3	脚本断言	D9碰撞与可行走
D9碰撞	coll:DenOfEvil×Grass	client/Assets/Scripts/Def/Enums.cs	client/Assets/Scripts/Def/Enums.cs:100 (TileKind.Grass) + :119 (AreaId.DenOfEvil)	3	脚本断言	D9碰撞与可行走
D9碰撞	coll:DenOfEvil×Road	client/Assets/Scripts/Def/Enums.cs	client/Assets/Scripts/Def/Enums.cs:100 (TileKind.Road) + :119 (AreaId.DenOfEvil)	3	脚本断言	D9碰撞与可行走
D9碰撞	coll:DenOfEvil×Rock	client/Assets/Scripts/Def/Enums.cs	client/Assets/Scripts/Def/Enums.cs:100 (TileKind.Rock) + :119 (AreaId.DenOfEvil)	3	脚本断言	D9碰撞与可行走
D9碰撞	coll:DenOfEvil×TownFloor	client/Assets/Scripts/Def/Enums.cs	client/Assets/Scripts/Def/Enums.cs:100 (TileKind.TownFloor) + :119 (AreaId.DenOfEvil)	3	脚本断言	D9碰撞与可行走
D9碰撞	coll:DenOfEvil×Tree	client/Assets/Scripts/Def/Enums.cs	client/Assets/Scripts/Def/Enums.cs:100 (TileKind.Tree) + :119 (AreaId.DenOfEvil)	3	脚本断言	D9碰撞与可行走
D9碰撞	coll:DenOfEvil×Void	client/Assets/Scripts/Def/Enums.cs	client/Assets/Scripts/Def/Enums.cs:100 (TileKind.Void) + :119 (AreaId.DenOfEvil)	3	脚本断言	D9碰撞与可行走
D9碰撞	coll:DenOfEvil×Wall	client/Assets/Scripts/Def/Enums.cs	client/Assets/Scripts/Def/Enums.cs:100 (TileKind.Wall) + :119 (AreaId.DenOfEvil)	3	脚本断言	D9碰撞与可行走
D9碰撞	coll:Town×CaveFloor	client/Assets/Scripts/Def/Enums.cs	client/Assets/Scripts/Def/Enums.cs:100 (TileKind.CaveFloor) + :119 (AreaId.Town)	3	脚本断言	D9碰撞与可行走
D9碰撞	coll:Town×CaveWall	client/Assets/Scripts/Def/Enums.cs	client/Assets/Scripts/Def/Enums.cs:100 (TileKind.CaveWall) + :119 (AreaId.Town)	3	脚本断言	D9碰撞与可行走
D9碰撞	coll:Town×Dirt	client/Assets/Scripts/Def/Enums.cs	client/Assets/Scripts/Def/Enums.cs:100 (TileKind.Dirt) + :119 (AreaId.Town)	3	脚本断言	D9碰撞与可行走
D9碰撞	coll:Town×Exit	client/Assets/Scripts/Def/Enums.cs	client/Assets/Scripts/Def/Enums.cs:100 (TileKind.Exit) + :119 (AreaId.Town)	3	脚本断言	D9碰撞与可行走
D9碰撞	coll:Town×Fence	client/Assets/Scripts/Def/Enums.cs	client/Assets/Scripts/Def/Enums.cs:100 (TileKind.Fence) + :119 (AreaId.Town)	3	脚本断言	D9碰撞与可行走
D9碰撞	coll:Town×Grass	client/Assets/Scripts/Def/Enums.cs	client/Assets/Scripts/Def/Enums.cs:100 (TileKind.Grass) + :119 (AreaId.Town)	3	脚本断言	D9碰撞与可行走
D9碰撞	coll:Town×Road	client/Assets/Scripts/Def/Enums.cs	client/Assets/Scripts/Def/Enums.cs:100 (TileKind.Road) + :119 (AreaId.Town)	3	脚本断言	D9碰撞与可行走
D9碰撞	coll:Town×Rock	client/Assets/Scripts/Def/Enums.cs	client/Assets/Scripts/Def/Enums.cs:100 (TileKind.Rock) + :119 (AreaId.Town)	3	脚本断言	D9碰撞与可行走
D9碰撞	coll:Town×TownFloor	client/Assets/Scripts/Def/Enums.cs	client/Assets/Scripts/Def/Enums.cs:100 (TileKind.TownFloor) + :119 (AreaId.Town)	3	脚本断言	D9碰撞与可行走
D9碰撞	coll:Town×Tree	client/Assets/Scripts/Def/Enums.cs	client/Assets/Scripts/Def/Enums.cs:100 (TileKind.Tree) + :119 (AreaId.Town)	3	脚本断言	D9碰撞与可行走
D9碰撞	coll:Town×Void	client/Assets/Scripts/Def/Enums.cs	client/Assets/Scripts/Def/Enums.cs:100 (TileKind.Void) + :119 (AreaId.Town)	3	脚本断言	D9碰撞与可行走
D9碰撞	coll:Town×Wall	client/Assets/Scripts/Def/Enums.cs	client/Assets/Scripts/Def/Enums.cs:100 (TileKind.Wall) + :119 (AreaId.Town)	3	脚本断言	D9碰撞与可行走
D10逻辑	evt:Boot	client/Assets/Scripts/Core/Events.cs	client/Assets/Scripts/Core/Events.cs:359 (Events.StateBoot)	2	脚本断言	D10玩法逻辑
D10逻辑	evt:BootDone	client/Assets/Scripts/Core/Events.cs	client/Assets/Scripts/Core/Events.cs:381 (Events.TriggerBootDone)	2	脚本断言	D10玩法逻辑
D10逻辑	evt:CharCreate	client/Assets/Scripts/Core/Events.cs	client/Assets/Scripts/Core/Events.cs:368 (Events.StateCharCreate)	2	脚本断言	D10玩法逻辑
D10逻辑	evt:CharSelect	client/Assets/Scripts/Core/Events.cs	client/Assets/Scripts/Core/Events.cs:365 (Events.StateCharSelect)	2	脚本断言	D10玩法逻辑
D10逻辑	evt:Continue	client/Assets/Scripts/Core/Events.cs	client/Assets/Scripts/Core/Events.cs:387 (Events.TriggerContinue)	2	脚本断言	D10玩法逻辑
D10逻辑	evt:Created	client/Assets/Scripts/Core/Events.cs	client/Assets/Scripts/Core/Events.cs:393 (Events.TriggerCreated)	2	脚本断言	D10玩法逻辑
D10逻辑	evt:D2.Audio.PlayBgm	client/Assets/Scripts/Core/Events.cs	client/Assets/Scripts/Core/Events.cs:342 (Events.PlayBgm)	2	脚本断言	D10玩法逻辑
D10逻辑	evt:D2.Audio.PlaySfx	client/Assets/Scripts/Core/Events.cs	client/Assets/Scripts/Core/Events.cs:339 (Events.PlaySfx)	2	脚本断言	D10玩法逻辑
D10逻辑	evt:D2.Audio.VolumeChanged	client/Assets/Scripts/Core/Events.cs	client/Assets/Scripts/Core/Events.cs:345 (Events.VolumeChanged)	2	脚本断言	D10玩法逻辑
D10逻辑	evt:D2.Combat.AttackRequest	client/Assets/Scripts/Core/Events.cs	client/Assets/Scripts/Core/Events.cs:165 (Events.AttackRequest)	2	脚本断言	D10玩法逻辑
D10逻辑	evt:D2.Combat.Damage	client/Assets/Scripts/Core/Events.cs	client/Assets/Scripts/Core/Events.cs:40 (Events.DamageDealt)	2	脚本断言	D10玩法逻辑
D10逻辑	evt:D2.Combat.Killed	client/Assets/Scripts/Core/Events.cs	client/Assets/Scripts/Core/Events.cs:43 (Events.MonsterKilled)	2	脚本断言	D10玩法逻辑
D10逻辑	evt:D2.Combat.MonsterChanged	client/Assets/Scripts/Core/Events.cs	client/Assets/Scripts/Core/Events.cs:185 (Events.MonsterChanged)	2	脚本断言	D10玩法逻辑
D10逻辑	evt:D2.Combat.MonsterSpawned	client/Assets/Scripts/Core/Events.cs	client/Assets/Scripts/Core/Events.cs:182 (Events.MonsterSpawned)	2	脚本断言	D10玩法逻辑
D10逻辑	evt:D2.Combat.PlayerAttacked	client/Assets/Scripts/Core/Events.cs	client/Assets/Scripts/Core/Events.cs:176 (Events.PlayerAttacked)	2	脚本断言	D10玩法逻辑
D10逻辑	evt:D2.Combat.PlayerDamaged	client/Assets/Scripts/Core/Events.cs	client/Assets/Scripts/Core/Events.cs:179 (Events.PlayerDamaged)	2	脚本断言	D10玩法逻辑
D10逻辑	evt:D2.Combat.ReviveRequest	client/Assets/Scripts/Core/Events.cs	client/Assets/Scripts/Core/Events.cs:188 (Events.ReviveRequest)	2	脚本断言	D10玩法逻辑
D10逻辑	evt:D2.Combat.TargetChanged	client/Assets/Scripts/Core/Events.cs	client/Assets/Scripts/Core/Events.cs:37 (Events.TargetChanged)	2	脚本断言	D10玩法逻辑
D10逻辑	evt:D2.Flow.BootDone	client/Assets/Scripts/Core/Events.cs	client/Assets/Scripts/Core/Events.cs:31 (Events.BootDone)	2	脚本断言	D10玩法逻辑
D10逻辑	evt:D2.Flow.CharCreateRequest	client/Assets/Scripts/Core/Events.cs	client/Assets/Scripts/Core/Events.cs:77 (Events.CharCreateRequest)	2	脚本断言	D10玩法逻辑
D10逻辑	evt:D2.Flow.CharDeleteRequest	client/Assets/Scripts/Core/Events.cs	client/Assets/Scripts/Core/Events.cs:83 (Events.CharDeleteRequest)	2	脚本断言	D10玩法逻辑
D10逻辑	evt:D2.Flow.CharSelectRequest	client/Assets/Scripts/Core/Events.cs	client/Assets/Scripts/Core/Events.cs:80 (Events.CharSelectRequest)	2	脚本断言	D10玩法逻辑
D10逻辑	evt:D2.Flow.MultiplayerUnavailable	client/Assets/Scripts/Core/Events.cs	client/Assets/Scripts/Core/Events.cs:101 (Events.MultiplayerUnavailable)	2	脚本断言	D10玩法逻辑
D10逻辑	evt:D2.Flow.PauseRequest	client/Assets/Scripts/Core/Events.cs	client/Assets/Scripts/Core/Events.cs:86 (Events.PauseRequest)	2	脚本断言	D10玩法逻辑
D10逻辑	evt:D2.Flow.QuitRequest	client/Assets/Scripts/Core/Events.cs	client/Assets/Scripts/Core/Events.cs:98 (Events.QuitRequest)	2	脚本断言	D10玩法逻辑
D10逻辑	evt:D2.Flow.ResumeRequest	client/Assets/Scripts/Core/Events.cs	client/Assets/Scripts/Core/Events.cs:89 (Events.ResumeRequest)	2	脚本断言	D10玩法逻辑
D10逻辑	evt:D2.Flow.SaveAndExitRequest	client/Assets/Scripts/Core/Events.cs	client/Assets/Scripts/Core/Events.cs:92 (Events.SaveAndExitRequest)	2	脚本断言	D10玩法逻辑
D10逻辑	evt:D2.Flow.StageEntered	client/Assets/Scripts/Core/Events.cs	client/Assets/Scripts/Core/Events.cs:104 (Events.StageEntered)	2	脚本断言	D10玩法逻辑
D10逻辑	evt:D2.Flow.StageLeft	client/Assets/Scripts/Core/Events.cs	client/Assets/Scripts/Core/Events.cs:107 (Events.StageLeft)	2	脚本断言	D10玩法逻辑
D10逻辑	evt:D2.Flow.StationChanged	client/Assets/Scripts/Core/Events.cs	client/Assets/Scripts/Core/Events.cs:74 (Events.FlowStationChanged)	2	脚本断言	D10玩法逻辑
D10逻辑	evt:D2.Flow.ToMainMenuRequest	client/Assets/Scripts/Core/Events.cs	client/Assets/Scripts/Core/Events.cs:95 (Events.ToMainMenuRequest)	2	脚本断言	D10玩法逻辑
D10逻辑	evt:D2.Input.CursorChanged	client/Assets/Scripts/Core/Events.cs	client/Assets/Scripts/Core/Events.cs:133 (Events.CursorChanged)	2	脚本断言	D10玩法逻辑
D10逻辑	evt:D2.Input.HoverChanged	client/Assets/Scripts/Core/Events.cs	client/Assets/Scripts/Core/Events.cs:130 (Events.HoverTargetChanged)	2	脚本断言	D10玩法逻辑
D10逻辑	evt:D2.Input.Move	client/Assets/Scripts/Core/Events.cs	client/Assets/Scripts/Core/Events.cs:34 (Events.MoveCommand)	2	脚本断言	D10玩法逻辑
D10逻辑	evt:D2.Input.NpcInteract	client/Assets/Scripts/Core/Events.cs	client/Assets/Scripts/Core/Events.cs:155 (Events.NpcInteractRequest)	2	脚本断言	D10玩法逻辑
D10逻辑	evt:D2.Input.Pickup	client/Assets/Scripts/Core/Events.cs	client/Assets/Scripts/Core/Events.cs:139 (Events.PickupRequest)	2	脚本断言	D10玩法逻辑
D10逻辑	evt:D2.Input.UseBelt	client/Assets/Scripts/Core/Events.cs	client/Assets/Scripts/Core/Events.cs:136 (Events.UseBeltRequest)	2	脚本断言	D10玩法逻辑
D10逻辑	evt:D2.Item.DropRequest	client/Assets/Scripts/Core/Events.cs	client/Assets/Scripts/Core/Events.cs:245 (Events.ItemDropRequest)	2	脚本断言	D10玩法逻辑
D10逻辑	evt:D2.Item.Dropped	client/Assets/Scripts/Core/Events.cs	client/Assets/Scripts/Core/Events.cs:230 (Events.ItemDropped)	2	脚本断言	D10玩法逻辑
D10逻辑	evt:D2.Item.EquipChanged	client/Assets/Scripts/Core/Events.cs	client/Assets/Scripts/Core/Events.cs:239 (Events.EquipChanged)	2	脚本断言	D10玩法逻辑
D10逻辑	evt:D2.Item.EquipToggle	client/Assets/Scripts/Core/Events.cs	client/Assets/Scripts/Core/Events.cs:242 (Events.EquipToggleRequest)	2	脚本断言	D10玩法逻辑
D10逻辑	evt:D2.Item.GroundRemoved	client/Assets/Scripts/Core/Events.cs	client/Assets/Scripts/Core/Events.cs:233 (Events.GroundItemRemoved)	2	脚本断言	D10玩法逻辑
D10逻辑	evt:D2.Item.InventoryChanged	client/Assets/Scripts/Core/Events.cs	client/Assets/Scripts/Core/Events.cs:49 (Events.InventoryChanged)	2	脚本断言	D10玩法逻辑
D10逻辑	evt:D2.Item.InventoryFull	client/Assets/Scripts/Core/Events.cs	client/Assets/Scripts/Core/Events.cs:248 (Events.InventoryFull)	2	脚本断言	D10玩法逻辑
D10逻辑	evt:D2.Item.MoveInInventoryRequest	client/Assets/Scripts/Core/Events.cs	client/Assets/Scripts/Core/Events.cs:268 (Events.MoveInInventoryRequest)	2	脚本断言	D10玩法逻辑
D10逻辑	evt:D2.Item.Picked	client/Assets/Scripts/Core/Events.cs	client/Assets/Scripts/Core/Events.cs:46 (Events.ItemPicked)	2	脚本断言	D10玩法逻辑
D10逻辑	evt:D2.Item.SwapWeaponRequest	client/Assets/Scripts/Core/Events.cs	client/Assets/Scripts/Core/Events.cs:152 (Events.SwapWeaponRequest)	2	脚本断言	D10玩法逻辑
D10逻辑	evt:D2.Item.UnequipRequest	client/Assets/Scripts/Core/Events.cs	client/Assets/Scripts/Core/Events.cs:260 (Events.UnequipRequest)	2	脚本断言	D10玩法逻辑
D10逻辑	evt:D2.Item.Used	client/Assets/Scripts/Core/Events.cs	client/Assets/Scripts/Core/Events.cs:236 (Events.ItemUsed)	2	脚本断言	D10玩法逻辑
D10逻辑	evt:D2.Map.AreaChanged	client/Assets/Scripts/Core/Events.cs	client/Assets/Scripts/Core/Events.cs:117 (Events.AreaChanged)	2	脚本断言	D10玩法逻辑
D10逻辑	evt:D2.Map.ExitEntered	client/Assets/Scripts/Core/Events.cs	client/Assets/Scripts/Core/Events.cs:123 (Events.ExitEntered)	2	脚本断言	D10玩法逻辑
D10逻辑	evt:D2.Map.Generated	client/Assets/Scripts/Core/Events.cs	client/Assets/Scripts/Core/Events.cs:114 (Events.MapGenerated)	2	脚本断言	D10玩法逻辑
D10逻辑	evt:D2.Map.PlayerGridChanged	client/Assets/Scripts/Core/Events.cs	client/Assets/Scripts/Core/Events.cs:120 (Events.PlayerGridChanged)	2	脚本断言	D10玩法逻辑
D10逻辑	evt:D2.Npc.Buy	client/Assets/Scripts/Core/Events.cs	client/Assets/Scripts/Core/Events.cs:310 (Events.ShopBuyRequest)	2	脚本断言	D10玩法逻辑
D10逻辑	evt:D2.Npc.DialogClose	client/Assets/Scripts/Core/Events.cs	client/Assets/Scripts/Core/Events.cs:307 (Events.DialogClose)	2	脚本断言	D10玩法逻辑
D10逻辑	evt:D2.Npc.DialogOpen	client/Assets/Scripts/Core/Events.cs	client/Assets/Scripts/Core/Events.cs:58 (Events.DialogOpen)	2	脚本断言	D10玩法逻辑
D10逻辑	evt:D2.Npc.DialogOption	client/Assets/Scripts/Core/Events.cs	client/Assets/Scripts/Core/Events.cs:304 (Events.DialogOptionChosen)	2	脚本断言	D10玩法逻辑
D10逻辑	evt:D2.Npc.Repair	client/Assets/Scripts/Core/Events.cs	client/Assets/Scripts/Core/Events.cs:316 (Events.ShopRepairRequest)	2	脚本断言	D10玩法逻辑
D10逻辑	evt:D2.Npc.Sell	client/Assets/Scripts/Core/Events.cs	client/Assets/Scripts/Core/Events.cs:313 (Events.ShopSellRequest)	2	脚本断言	D10玩法逻辑
D10逻辑	evt:D2.Npc.ShopChanged	client/Assets/Scripts/Core/Events.cs	client/Assets/Scripts/Core/Events.cs:319 (Events.ShopChanged)	2	脚本断言	D10玩法逻辑
D10逻辑	evt:D2.Npc.ShopClose	client/Assets/Scripts/Core/Events.cs	client/Assets/Scripts/Core/Events.cs:322 (Events.ShopClose)	2	脚本断言	D10玩法逻辑
D10逻辑	evt:D2.Npc.ShopOpen	client/Assets/Scripts/Core/Events.cs	client/Assets/Scripts/Core/Events.cs:61 (Events.ShopOpen)	2	脚本断言	D10玩法逻辑
D10逻辑	evt:D2.Npc.ShopOpenRequest	client/Assets/Scripts/Core/Events.cs	client/Assets/Scripts/Core/Events.cs:281 (Events.ShopOpenRequest)	2	脚本断言	D10玩法逻辑
D10逻辑	evt:D2.Player.Died	client/Assets/Scripts/Core/Events.cs	client/Assets/Scripts/Core/Events.cs:64 (Events.PlayerDied)	2	脚本断言	D10玩法逻辑
D10逻辑	evt:D2.Player.GoldChanged	client/Assets/Scripts/Core/Events.cs	client/Assets/Scripts/Core/Events.cs:198 (Events.GoldChanged)	2	脚本断言	D10玩法逻辑
D10逻辑	evt:D2.Player.LevelUp	client/Assets/Scripts/Core/Events.cs	client/Assets/Scripts/Core/Events.cs:52 (Events.LevelUp)	2	脚本断言	D10玩法逻辑
D10逻辑	evt:D2.Player.Revived	client/Assets/Scripts/Core/Events.cs	client/Assets/Scripts/Core/Events.cs:275 (Events.Revived)	2	脚本断言	D10玩法逻辑
D10逻辑	evt:D2.Player.StatAllocate	client/Assets/Scripts/Core/Events.cs	client/Assets/Scripts/Core/Events.cs:201 (Events.StatAllocateRequest)	2	脚本断言	D10玩法逻辑
D10逻辑	evt:D2.Player.StatsChanged	client/Assets/Scripts/Core/Events.cs	client/Assets/Scripts/Core/Events.cs:195 (Events.PlayerStatsChanged)	2	脚本断言	D10玩法逻辑
D10逻辑	evt:D2.Quest.AcceptRequest	client/Assets/Scripts/Core/Events.cs	client/Assets/Scripts/Core/Events.cs:288 (Events.QuestAcceptRequest)	2	脚本断言	D10玩法逻辑
D10逻辑	evt:D2.Quest.Changed	client/Assets/Scripts/Core/Events.cs	client/Assets/Scripts/Core/Events.cs:55 (Events.QuestChanged)	2	脚本断言	D10玩法逻辑
D10逻辑	evt:D2.Quest.Completed	client/Assets/Scripts/Core/Events.cs	client/Assets/Scripts/Core/Events.cs:294 (Events.QuestCompleted)	2	脚本断言	D10玩法逻辑
D10逻辑	evt:D2.Quest.TurnInDenied	client/Assets/Scripts/Core/Events.cs	client/Assets/Scripts/Core/Events.cs:297 (Events.QuestTurnInDenied)	2	脚本断言	D10玩法逻辑
D10逻辑	evt:D2.Quest.TurnInRequest	client/Assets/Scripts/Core/Events.cs	client/Assets/Scripts/Core/Events.cs:291 (Events.QuestTurnInRequest)	2	脚本断言	D10玩法逻辑
D10逻辑	evt:D2.Save.Done	client/Assets/Scripts/Core/Events.cs	client/Assets/Scripts/Core/Events.cs:329 (Events.SaveDone)	2	脚本断言	D10玩法逻辑
D10逻辑	evt:D2.Save.LoadDone	client/Assets/Scripts/Core/Events.cs	client/Assets/Scripts/Core/Events.cs:332 (Events.LoadDone)	2	脚本断言	D10玩法逻辑
D10逻辑	evt:D2.Skill.Cast	client/Assets/Scripts/Core/Events.cs	client/Assets/Scripts/Core/Events.cs:220 (Events.SkillCast)	2	脚本断言	D10玩法逻辑
D10逻辑	evt:D2.Skill.LearnRequest	client/Assets/Scripts/Core/Events.cs	client/Assets/Scripts/Core/Events.cs:208 (Events.SkillLearnRequest)	2	脚本断言	D10玩法逻辑
D10逻辑	evt:D2.Skill.Learned	client/Assets/Scripts/Core/Events.cs	client/Assets/Scripts/Core/Events.cs:211 (Events.SkillLearned)	2	脚本断言	D10玩法逻辑
D10逻辑	evt:D2.Skill.Ready	client/Assets/Scripts/Core/Events.cs	client/Assets/Scripts/Core/Events.cs:223 (Events.SkillReady)	2	脚本断言	D10玩法逻辑
D10逻辑	evt:D2.Skill.Selected	client/Assets/Scripts/Core/Events.cs	client/Assets/Scripts/Core/Events.cs:217 (Events.SkillSelected)	2	脚本断言	D10玩法逻辑
D10逻辑	evt:D2.Skill.TreeChanged	client/Assets/Scripts/Core/Events.cs	client/Assets/Scripts/Core/Events.cs:214 (Events.SkillTreeChanged)	2	脚本断言	D10玩法逻辑
D10逻辑	evt:D2.Ui.HudDirty	client/Assets/Scripts/Core/Events.cs	client/Assets/Scripts/Core/Events.cs:67 (Events.HudDirty)	2	脚本断言	D10玩法逻辑
D10逻辑	evt:D2.Ui.PanelToggle	client/Assets/Scripts/Core/Events.cs	client/Assets/Scripts/Core/Events.cs:158 (Events.PanelToggleRequest)	2	脚本断言	D10玩法逻辑
D10逻辑	evt:EnterStage	client/Assets/Scripts/Core/Events.cs	client/Assets/Scripts/Core/Events.cs:396 (Events.TriggerEnterStage)	2	脚本断言	D10玩法逻辑
D10逻辑	evt:Loading	client/Assets/Scripts/Core/Events.cs	client/Assets/Scripts/Core/Events.cs:371 (Events.StateLoading)	2	脚本断言	D10玩法逻辑
D10逻辑	evt:MainMenu	client/Assets/Scripts/Core/Events.cs	client/Assets/Scripts/Core/Events.cs:362 (Events.StateMainMenu)	2	脚本断言	D10玩法逻辑
D10逻辑	evt:NeedCreate	client/Assets/Scripts/Core/Events.cs	client/Assets/Scripts/Core/Events.cs:390 (Events.TriggerNeedCreate)	2	脚本断言	D10玩法逻辑
D10逻辑	evt:NewGame	client/Assets/Scripts/Core/Events.cs	client/Assets/Scripts/Core/Events.cs:384 (Events.TriggerNewGame)	2	脚本断言	D10玩法逻辑
D10逻辑	evt:Pause@Events.cs:377	client/Assets/Scripts/Core/Events.cs	client/Assets/Scripts/Core/Events.cs:377 (Events.StatePause)	2	脚本断言	D10玩法逻辑
D10逻辑	evt:Pause@Events.cs:402	client/Assets/Scripts/Core/Events.cs	client/Assets/Scripts/Core/Events.cs:402 (Events.TriggerPause)	2	脚本断言	D10玩法逻辑
D10逻辑	evt:Resume	client/Assets/Scripts/Core/Events.cs	client/Assets/Scripts/Core/Events.cs:405 (Events.TriggerResume)	2	脚本断言	D10玩法逻辑
D10逻辑	evt:Stage	client/Assets/Scripts/Core/Events.cs	client/Assets/Scripts/Core/Events.cs:374 (Events.StateStage)	2	脚本断言	D10玩法逻辑
D10逻辑	evt:StageReady	client/Assets/Scripts/Core/Events.cs	client/Assets/Scripts/Core/Events.cs:399 (Events.TriggerStageReady)	2	脚本断言	D10玩法逻辑
D10逻辑	evt:ToMain	client/Assets/Scripts/Core/Events.cs	client/Assets/Scripts/Core/Events.cs:408 (Events.TriggerToMain)	2	脚本断言	D10玩法逻辑
D10逻辑	sys:Audio(6 cs)	client/Assets/Scripts/Module/Audio/	client/Assets/Scripts/Module/Audio/*.cs (6 个)	3	脚本断言	D10玩法逻辑
D10逻辑	sys:Camera(1 cs)	client/Assets/Scripts/Module/Camera/	client/Assets/Scripts/Module/Camera/*.cs (1 个)	3	脚本断言	D10玩法逻辑
D10逻辑	sys:Combat(6 cs)	client/Assets/Scripts/Module/Combat/	client/Assets/Scripts/Module/Combat/*.cs (6 个)	3	脚本断言	D10玩法逻辑
D10逻辑	sys:Flow(7 cs)	client/Assets/Scripts/Module/Flow/	client/Assets/Scripts/Module/Flow/*.cs (7 个)	3	脚本断言	D10玩法逻辑
D10逻辑	sys:Input(2 cs)	client/Assets/Scripts/Module/Input/	client/Assets/Scripts/Module/Input/*.cs (2 个)	3	脚本断言	D10玩法逻辑
D10逻辑	sys:Item(8 cs)	client/Assets/Scripts/Module/Item/	client/Assets/Scripts/Module/Item/*.cs (8 个)	3	脚本断言	D10玩法逻辑
D10逻辑	sys:Map(13 cs)	client/Assets/Scripts/Module/Map/	client/Assets/Scripts/Module/Map/*.cs (13 个)	3	脚本断言	D10玩法逻辑
D10逻辑	sys:Monster(7 cs)	client/Assets/Scripts/Module/Monster/	client/Assets/Scripts/Module/Monster/*.cs (7 个)	3	脚本断言	D10玩法逻辑
D10逻辑	sys:Npc(3 cs)	client/Assets/Scripts/Module/Npc/	client/Assets/Scripts/Module/Npc/*.cs (3 个)	3	脚本断言	D10玩法逻辑
D10逻辑	sys:Player(4 cs)	client/Assets/Scripts/Module/Player/	client/Assets/Scripts/Module/Player/*.cs (4 个)	3	脚本断言	D10玩法逻辑
D10逻辑	sys:Quest(2 cs)	client/Assets/Scripts/Module/Quest/	client/Assets/Scripts/Module/Quest/*.cs (2 个)	3	脚本断言	D10玩法逻辑
D10逻辑	sys:Save(2 cs)	client/Assets/Scripts/Module/Save/	client/Assets/Scripts/Module/Save/*.cs (2 个)	3	脚本断言	D10玩法逻辑
D10逻辑	sys:Skill(5 cs)	client/Assets/Scripts/Module/Skill/	client/Assets/Scripts/Module/Skill/*.cs (5 个)	3	脚本断言	D10玩法逻辑
D10逻辑	sys:View(8 cs)	client/Assets/Scripts/Module/View/	client/Assets/Scripts/Module/View/*.cs (8 个)	3	脚本断言	D10玩法逻辑
D11输入	key:KeyBelt1(Num1)	client/Assets/Scripts/Def/GameKeyAlias.cs	client/Assets/Scripts/Def/GameKeyAlias.cs:89 (KeyBelt1 = GameKey.Num1)	4	脚本断言	D11输入
D11输入	key:KeyBelt2(Num2)	client/Assets/Scripts/Def/GameKeyAlias.cs	client/Assets/Scripts/Def/GameKeyAlias.cs:91 (KeyBelt2 = GameKey.Num2)	4	脚本断言	D11输入
D11输入	key:KeyBelt3(Num3)	client/Assets/Scripts/Def/GameKeyAlias.cs	client/Assets/Scripts/Def/GameKeyAlias.cs:93 (KeyBelt3 = GameKey.Num3)	4	脚本断言	D11输入
D11输入	key:KeyBelt4(Num4)	client/Assets/Scripts/Def/GameKeyAlias.cs	client/Assets/Scripts/Def/GameKeyAlias.cs:95 (KeyBelt4 = GameKey.Num4)	4	脚本断言	D11输入
